Vx ,leafValue( IOUT "modelFiles" "c018bcd_gen2_v1d6_usage.scs:pre_simu,c018bcd_gen2_v1d6_usage.scs:ff_lib" "temperature" -40 ) (A),leafValue( IOUT "modelFiles" "c018bcd_gen2_v1d6_usage.scs:pre_simu,c018bcd_gen2_v1d6_usage.scs:ss_lib" "temperature" 125 ) (A),leafValue( IOUT "modelFiles" "c018bcd_gen2_v1d6_usage.scs:pre_simu,c018bcd_gen2_v1d6_usage.scs:tt_lib" "temperature" 27 ) (A)
4.848,5.173E-6,5.086E-6,5.124E-6
4.847,5.172E-6,5.086E-6,5.124E-6
4.846,5.172E-6,5.086E-6,5.124E-6
4.845,5.172E-6,5.086E-6,5.124E-6
4.844,5.172E-6,5.085E-6,5.124E-6
4.843,5.172E-6,5.085E-6,5.124E-6
4.842,5.171E-6,5.085E-6,5.123E-6
4.841,5.171E-6,5.085E-6,5.123E-6
4.840,5.171E-6,5.085E-6,5.123E-6
4.839,5.171E-6,5.085E-6,5.123E-6
4.838,5.171E-6,5.085E-6,5.123E-6
4.837,5.170E-6,5.085E-6,5.123E-6
4.836,5.170E-6,5.084E-6,5.122E-6
4.835,5.170E-6,5.084E-6,5.122E-6
4.834,5.170E-6,5.084E-6,5.122E-6
4.833,5.170E-6,5.084E-6,5.122E-6
4.832,5.169E-6,5.084E-6,5.122E-6
4.831,5.169E-6,5.084E-6,5.122E-6
4.830,5.169E-6,5.084E-6,5.122E-6
4.829,5.169E-6,5.084E-6,5.121E-6
4.828,5.169E-6,5.083E-6,5.121E-6
4.827,5.169E-6,5.083E-6,5.121E-6
4.826,5.168E-6,5.083E-6,5.121E-6
4.825,5.168E-6,5.083E-6,5.121E-6
4.824,5.168E-6,5.083E-6,5.121E-6
4.823,5.168E-6,5.083E-6,5.120E-6
4.822,5.168E-6,5.083E-6,5.120E-6
4.821,5.167E-6,5.083E-6,5.120E-6
4.820,5.167E-6,5.083E-6,5.120E-6
4.819,5.167E-6,5.082E-6,5.120E-6
4.818,5.167E-6,5.082E-6,5.120E-6
4.817,5.167E-6,5.082E-6,5.120E-6
4.816,5.166E-6,5.082E-6,5.119E-6
4.815,5.166E-6,5.082E-6,5.119E-6
4.814,5.166E-6,5.082E-6,5.119E-6
4.813,5.166E-6,5.082E-6,5.119E-6
4.812,5.166E-6,5.082E-6,5.119E-6
4.811,5.166E-6,5.081E-6,5.119E-6
4.810,5.165E-6,5.081E-6,5.119E-6
4.809,5.165E-6,5.081E-6,5.118E-6
4.808,5.165E-6,5.081E-6,5.118E-6
4.807,5.165E-6,5.081E-6,5.118E-6
4.806,5.165E-6,5.081E-6,5.118E-6
4.805,5.164E-6,5.081E-6,5.118E-6
4.804,5.164E-6,5.081E-6,5.118E-6
4.803,5.164E-6,5.081E-6,5.118E-6
4.802,5.164E-6,5.080E-6,5.117E-6
4.801,5.164E-6,5.080E-6,5.117E-6
4.800,5.164E-6,5.080E-6,5.117E-6
4.799,5.163E-6,5.080E-6,5.117E-6
4.798,5.163E-6,5.080E-6,5.117E-6
4.797,5.163E-6,5.080E-6,5.117E-6
4.796,5.163E-6,5.080E-6,5.116E-6
4.795,5.163E-6,5.080E-6,5.116E-6
4.794,5.162E-6,5.080E-6,5.116E-6
4.793,5.162E-6,5.079E-6,5.116E-6
4.792,5.162E-6,5.079E-6,5.116E-6
4.791,5.162E-6,5.079E-6,5.116E-6
4.790,5.162E-6,5.079E-6,5.116E-6
4.789,5.162E-6,5.079E-6,5.115E-6
4.788,5.161E-6,5.079E-6,5.115E-6
4.787,5.161E-6,5.079E-6,5.115E-6
4.786,5.161E-6,5.079E-6,5.115E-6
4.785,5.161E-6,5.079E-6,5.115E-6
4.784,5.161E-6,5.078E-6,5.115E-6
4.783,5.161E-6,5.078E-6,5.115E-6
4.782,5.160E-6,5.078E-6,5.114E-6
4.781,5.160E-6,5.078E-6,5.114E-6
4.780,5.160E-6,5.078E-6,5.114E-6
4.779,5.160E-6,5.078E-6,5.114E-6
4.778,5.160E-6,5.078E-6,5.114E-6
4.777,5.159E-6,5.078E-6,5.114E-6
4.776,5.159E-6,5.078E-6,5.114E-6
4.775,5.159E-6,5.077E-6,5.113E-6
4.774,5.159E-6,5.077E-6,5.113E-6
4.773,5.159E-6,5.077E-6,5.113E-6
4.772,5.159E-6,5.077E-6,5.113E-6
4.771,5.158E-6,5.077E-6,5.113E-6
4.770,5.158E-6,5.077E-6,5.113E-6
4.769,5.158E-6,5.077E-6,5.113E-6
4.768,5.158E-6,5.077E-6,5.112E-6
4.767,5.158E-6,5.077E-6,5.112E-6
4.766,5.158E-6,5.076E-6,5.112E-6
4.765,5.157E-6,5.076E-6,5.112E-6
4.764,5.157E-6,5.076E-6,5.112E-6
4.763,5.157E-6,5.076E-6,5.112E-6
4.762,5.157E-6,5.076E-6,5.112E-6
4.761,5.157E-6,5.076E-6,5.112E-6
4.760,5.157E-6,5.076E-6,5.111E-6
4.759,5.156E-6,5.076E-6,5.111E-6
4.758,5.156E-6,5.076E-6,5.111E-6
4.757,5.156E-6,5.075E-6,5.111E-6
4.756,5.156E-6,5.075E-6,5.111E-6
4.755,5.156E-6,5.075E-6,5.111E-6
4.754,5.155E-6,5.075E-6,5.111E-6
4.753,5.155E-6,5.075E-6,5.110E-6
4.752,5.155E-6,5.075E-6,5.110E-6
4.751,5.155E-6,5.075E-6,5.110E-6
4.750,5.155E-6,5.075E-6,5.110E-6
4.749,5.155E-6,5.075E-6,5.110E-6
4.748,5.154E-6,5.075E-6,5.110E-6
4.747,5.154E-6,5.074E-6,5.110E-6
4.746,5.154E-6,5.074E-6,5.109E-6
4.745,5.154E-6,5.074E-6,5.109E-6
4.744,5.154E-6,5.074E-6,5.109E-6
4.743,5.154E-6,5.074E-6,5.109E-6
4.742,5.153E-6,5.074E-6,5.109E-6
4.741,5.153E-6,5.074E-6,5.109E-6
4.740,5.153E-6,5.074E-6,5.109E-6
4.739,5.153E-6,5.074E-6,5.109E-6
4.738,5.153E-6,5.073E-6,5.108E-6
4.737,5.153E-6,5.073E-6,5.108E-6
4.736,5.152E-6,5.073E-6,5.108E-6
4.735,5.152E-6,5.073E-6,5.108E-6
4.734,5.152E-6,5.073E-6,5.108E-6
4.733,5.152E-6,5.073E-6,5.108E-6
4.732,5.152E-6,5.073E-6,5.108E-6
4.731,5.152E-6,5.073E-6,5.107E-6
4.730,5.151E-6,5.073E-6,5.107E-6
4.729,5.151E-6,5.073E-6,5.107E-6
4.728,5.151E-6,5.072E-6,5.107E-6
4.727,5.151E-6,5.072E-6,5.107E-6
4.726,5.151E-6,5.072E-6,5.107E-6
4.725,5.151E-6,5.072E-6,5.107E-6
4.724,5.151E-6,5.072E-6,5.107E-6
4.723,5.150E-6,5.072E-6,5.106E-6
4.722,5.150E-6,5.072E-6,5.106E-6
4.721,5.150E-6,5.072E-6,5.106E-6
4.720,5.150E-6,5.072E-6,5.106E-6
4.719,5.150E-6,5.072E-6,5.106E-6
4.718,5.150E-6,5.071E-6,5.106E-6
4.717,5.149E-6,5.071E-6,5.106E-6
4.716,5.149E-6,5.071E-6,5.106E-6
4.715,5.149E-6,5.071E-6,5.105E-6
4.714,5.149E-6,5.071E-6,5.105E-6
4.713,5.149E-6,5.071E-6,5.105E-6
4.712,5.149E-6,5.071E-6,5.105E-6
4.711,5.148E-6,5.071E-6,5.105E-6
4.710,5.148E-6,5.071E-6,5.105E-6
4.709,5.148E-6,5.071E-6,5.105E-6
4.708,5.148E-6,5.070E-6,5.105E-6
4.707,5.148E-6,5.070E-6,5.104E-6
4.706,5.148E-6,5.070E-6,5.104E-6
4.705,5.147E-6,5.070E-6,5.104E-6
4.704,5.147E-6,5.070E-6,5.104E-6
4.703,5.147E-6,5.070E-6,5.104E-6
4.702,5.147E-6,5.070E-6,5.104E-6
4.701,5.147E-6,5.070E-6,5.104E-6
4.700,5.147E-6,5.070E-6,5.103E-6
4.699,5.147E-6,5.070E-6,5.103E-6
4.698,5.146E-6,5.070E-6,5.103E-6
4.697,5.146E-6,5.069E-6,5.103E-6
4.696,5.146E-6,5.069E-6,5.103E-6
4.695,5.146E-6,5.069E-6,5.103E-6
4.694,5.146E-6,5.069E-6,5.103E-6
4.693,5.146E-6,5.069E-6,5.103E-6
4.692,5.145E-6,5.069E-6,5.102E-6
4.691,5.145E-6,5.069E-6,5.102E-6
4.690,5.145E-6,5.069E-6,5.102E-6
